-4.284058544902507037e-01,-1.179615665235960620e+00,-3.914662583374056481e+00,-9.967116638973294585e-02,1.276923755952868333e+00
-5.250081903595571475e-01,-1.261525951597942452e+00,-3.621552275332788895e+00,-2.105757649141999366e-01,1.090366941756901298e+00
-4.852009402332200239e-01,-1.315377211583982131e+00,-3.659685858129090974e+00,-2.759041065321277131e-01,9.869231820897752527e-01
-3.052692915408883323e-01,-1.197968184002267122e+00,-3.487344435007926791e+00,-3.148975417453847570e-01,8.460966429169900493e-01
-3.142937508318581763e-01,-1.200671872913464000e+00,-3.354501703842679206e+00,-2.614440339619257259e-01,9.972004949898298776e-01
-4.177139034603882806e-01,-1.266798150409748303e+00,-3.426075884069767596e+00,-3.008112273324528019e-01,1.009310212479608282e+00
-4.818237213682010633e-01,-1.155900498321589254e+00,-2.907237379517127351e+00,-2.329742366468927628e-01,1.120283164344222371e+00
1.231271886906810664e-01,-6.482771539242513370e-01,-2.355689024619938010e+00,1.817701929324329058e-01,1.513820569634543034e+00
-2.435806780338367616e-02,-9.744987161796778707e-01,-2.943823883092811400e+00,-2.425072185021690530e-01,1.203158620907206711e+00
-2.371711408790844189e-02,-1.191960614528603912e+00,-3.169293735508425414e+00,-5.179171570535210378e-01,8.096247710526895958e-01
-3.535090819433150955e-02,-1.247562162639969330e+00,-3.501266977803108915e+00,-6.349940795487647449e-01,6.045021580591978250e-01
-5.144252026793338928e-02,-1.333826822825937342e+00,-3.534986562357026685e+00,-7.511880325758610866e-01,5.092837895147788174e-01
-8.112801404136149586e-02,-1.320240915705696239e+00,-3.497812082784388821e+00,-5.805596827295289586e-01,7.985476936325675013e-01
-3.727383433117381628e-02,-1.158013317045387680e+00,-3.922753316364143927e+00,-4.227428866698019760e-01,1.015673539056251684e+00
-6.129747373050520309e-02,-9.887717485805893602e-01,-3.780654207659534194e+00,-1.228214249991950169e-01,1.427927666052372757e+00
-8.933222319762279540e-02,-1.346009123355674575e+00,-4.306069282885349736e+00,-3.599486834854985773e-01,1.280068102465339308e+00
-7.687976720538358677e-02,-1.394483674937589512e+00,-3.527929210663600657e+00,-6.615481904932316581e-01,8.257063249948579653e-01
-9.838689974456826803e-02,-1.467299929426335581e+00,-3.729834045283318744e+00,-7.644076022636951961e-01,6.772900032994151331e-01
